date,Mean Sale Price,state,Mean Home Value,mean,Metropolitan Area
2020-10-31,745505.0,"Santa Maria, CA",628848.087642282,2582.4974719901825,"Santa Maria, CA"
2020-11-30,772529.0,"Santa Maria, CA",641680.4744816086,2599.1296432006866,"Santa Maria, CA"
2020-12-31,762220.0,"Santa Maria, CA",654062.7832254978,2636.9459595848857,"Santa Maria, CA"
2021-01-31,716018.0,"Santa Maria, CA",664781.4230331345,2648.364094521827,"Santa Maria, CA"
2021-02-28,733390.0,"Santa Maria, CA",674316.404867187,2667.610163461653,"Santa Maria, CA"
2021-03-31,717551.0,"Santa Maria, CA",683439.6779501361,2718.454329554075,"Santa Maria, CA"
2021-04-30,751095.0,"Santa Maria, CA",694525.0941497501,2789.6941069924887,"Santa Maria, CA"
2021-05-31,728474.0,"Santa Maria, CA",708031.0592546376,2821.172302251726,"Santa Maria, CA"
2021-06-30,752953.0,"Santa Maria, CA",722265.9000299008,2834.180915037284,"Santa Maria, CA"
2021-07-31,733385.0,"Santa Maria, CA",735259.8165751933,2920.782597761727,"Santa Maria, CA"
2021-08-31,736405.0,"Santa Maria, CA",745186.384913269,3033.8919661767727,"Santa Maria, CA"
2021-09-30,717356.0,"Santa Maria, CA",753108.526317519,3121.3738206897315,"Santa Maria, CA"
2021-10-31,738778.0,"Santa Maria, CA",761263.6530253127,3126.304115974412,"Santa Maria, CA"
2021-11-30,735127.0,"Santa Maria, CA",771993.3431680434,3181.309424819196,"Santa Maria, CA"
2021-12-31,738488.0,"Santa Maria, CA",783802.9273800509,3238.7626150561127,"Santa Maria, CA"
2022-01-31,731416.0,"Santa Maria, CA",800469.1926184739,3269.8539361047237,"Santa Maria, CA"
2022-02-28,735685.0,"Santa Maria, CA",820725.9851310701,3272.968321422342,"Santa Maria, CA"
2022-03-31,776590.0,"Santa Maria, CA",846625.05271193,3300.35428648512,"Santa Maria, CA"
2022-04-30,797600.0,"Santa Maria, CA",870698.4083298751,3388.8468708463733,"Santa Maria, CA"
2022-05-31,816339.0,"Santa Maria, CA",890925.0359806657,3443.7634049992234,"Santa Maria, CA"
2022-06-30,809802.0,"Santa Maria, CA",903875.7810342052,3516.527803164652,"Santa Maria, CA"
2022-07-31,805694.0,"Santa Maria, CA",908491.9836602648,3521.974989676346,"Santa Maria, CA"
2022-08-31,787373.0,"Santa Maria, CA",904594.9665890308,3560.734958193876,"Santa Maria, CA"
2022-09-30,757649.0,"Santa Maria, CA",896494.5089803335,3529.621860886087,"Santa Maria, CA"
2022-10-31,748990.0,"Santa Maria, CA",888713.5316364862,3499.1911945285315,"Santa Maria, CA"
2022-11-30,724151.0,"Santa Maria, CA",883353.0170004527,3486.526185689868,"Santa Maria, CA"
2022-12-31,737642.0,"Santa Maria, CA",877811.257683413,3479.0850382828216,"Santa Maria, CA"
2023-01-31,729201.0,"Santa Maria, CA",871979.5141313401,3557.9895171068924,"Santa Maria, CA"
2018-08-31,621500.0,"Santa Rosa, CA",643166.0369518155,2166.4761608469453,"Santa Rosa, CA"
2018-09-30,622337.0,"Santa Rosa, CA",642332.1938567887,2151.5413065763523,"Santa Rosa, CA"
2018-10-31,619665.0,"Santa Rosa, CA",641720.0703271696,2150.3916559166646,"Santa Rosa, CA"
2018-11-30,608876.0,"Santa Rosa, CA",639455.6174011026,2145.1003045995512,"Santa Rosa, CA"
2018-12-31,599016.0,"Santa Rosa, CA",636623.1462309702,2141.784642945241,"Santa Rosa, CA"
2019-01-31,602021.0,"Santa Rosa, CA",633985.8438625353,2131.5765241578497,"Santa Rosa, CA"
2019-02-28,605772.0,"Santa Rosa, CA",632201.3918370873,2130.049454035225,"Santa Rosa, CA"
2019-03-31,606095.0,"Santa Rosa, CA",631595.4100410216,2136.189191391622,"Santa Rosa, CA"
2019-04-30,600142.0,"Santa Rosa, CA",631343.9742988544,2140.762106513793,"Santa Rosa, CA"
2019-05-31,600424.0,"Santa Rosa, CA",631509.3633679217,2157.237932362709,"Santa Rosa, CA"
2019-06-30,601441.0,"Santa Rosa, CA",631729.2741680482,2160.532489289106,"Santa Rosa, CA"
2019-07-31,603262.0,"Santa Rosa, CA",631421.0372640596,2161.9324764882067,"Santa Rosa, CA"
2019-08-31,612764.0,"Santa Rosa, CA",631324.9820992664,2158.900405768335,"Santa Rosa, CA"
2019-09-30,614193.0,"Santa Rosa, CA",631545.9133840188,2151.1788517869195,"Santa Rosa, CA"
2019-10-31,617550.0,"Santa Rosa, CA",631974.6193140129,2146.396198029984,"Santa Rosa, CA"
2019-11-30,607932.0,"Santa Rosa, CA",632631.6842505255,2144.6168770243908,"Santa Rosa, CA"
2019-12-31,605549.0,"Santa Rosa, CA",633149.3338237071,2151.6888185113635,"Santa Rosa, CA"
2020-01-31,604659.0,"Santa Rosa, CA",634647.2464518489,2161.7225050711327,"Santa Rosa, CA"
2020-02-29,608023.0,"Santa Rosa, CA",637753.4736102986,2159.5406521915147,"Santa Rosa, CA"
2020-03-31,610582.0,"Santa Rosa, CA",641581.2584319549,2156.504474958711,"Santa Rosa, CA"
2020-04-30,608502.0,"Santa Rosa, CA",644501.0816975707,2156.962468067351,"Santa Rosa, CA"
2020-05-31,607990.0,"Santa Rosa, CA",643191.9116455129,2152.379256637309,"Santa Rosa, CA"
2020-06-30,619851.0,"Santa Rosa, CA",640050.9441433267,2156.8300735126204,"Santa Rosa, CA"
2020-07-31,644054.0,"Santa Rosa, CA",637256.7936839174,2162.277568987711,"Santa Rosa, CA"
2020-08-31,657794.0,"Santa Rosa, CA",639571.4888697838,2170.326090295157,"Santa Rosa, CA"
2020-09-30,668255.0,"Santa Rosa, CA",646309.157137875,2180.5736133143937,"Santa Rosa, CA"
2020-10-31,669643.0,"Santa Rosa, CA",655814.8051224113,2187.769131736089,"Santa Rosa, CA"
2020-11-30,670040.0,"Santa Rosa, CA",665399.476770355,2203.105849424452,"Santa Rosa, CA"
2020-12-31,663755.0,"Santa Rosa, CA",674339.3079254291,2201.840767582111,"Santa Rosa, CA"
2021-01-31,654414.0,"Santa Rosa, CA",682412.9154911955,2194.2262537102947,"Santa Rosa, CA"
2021-02-28,658152.0,"Santa Rosa, CA",690941.0814397344,2192.678564824608,"Santa Rosa, CA"
2021-03-31,665939.0,"Santa Rosa, CA",700285.5475029349,2200.189408317413,"Santa Rosa, CA"
2021-04-30,682243.0,"Santa Rosa, CA",711288.1450791798,2222.552535620193,"Santa Rosa, CA"
2021-05-31,697867.0,"Santa Rosa, CA",722977.709731562,2253.4263495196474,"Santa Rosa, CA"
2021-06-30,712796.0,"Santa Rosa, CA",732884.5366208669,2285.564605291528,"Santa Rosa, CA"
2021-07-31,717082.0,"Santa Rosa, CA",740432.060852962,2316.0033994663117,"Santa Rosa, CA"
2021-08-31,716372.0,"Santa Rosa, CA",742855.3765012757,2340.1194203101354,"Santa Rosa, CA"
2021-09-30,704882.0,"Santa Rosa, CA",742396.2161684692,2386.273568837764,"Santa Rosa, CA"
2021-10-31,697523.0,"Santa Rosa, CA",740720.5775149129,2397.905759047336,"Santa Rosa, CA"
2021-11-30,697980.0,"Santa Rosa, CA",740852.8306679946,2404.9940517045407,"Santa Rosa, CA"
2021-12-31,710504.0,"Santa Rosa, CA",743402.9659324422,2389.792715269531,"Santa Rosa, CA"
2022-01-31,723199.0,"Santa Rosa, CA",750401.103558445,2420.855666867021,"Santa Rosa, CA"
2022-02-28,740562.0,"Santa Rosa, CA",761608.2261049501,2449.9846608545126,"Santa Rosa, CA"
2022-03-31,755762.0,"Santa Rosa, CA",776847.0764113733,2485.942445448083,"Santa Rosa, CA"
2022-04-30,777436.0,"Santa Rosa, CA",789877.6489462806,2516.444453339896,"Santa Rosa, CA"
2022-05-31,784899.0,"Santa Rosa, CA",799251.8982663634,2535.184239387121,"Santa Rosa, CA"
2022-06-30,786592.0,"Santa Rosa, CA",802058.4012434157,2542.6430524339094,"Santa Rosa, CA"
2022-07-31,778534.0,"Santa Rosa, CA",799222.0161694279,2540.1485077331245,"Santa Rosa, CA"
2022-08-31,765787.0,"Santa Rosa, CA",792386.3584243752,2532.437579008542,"Santa Rosa, CA"
2022-09-30,757607.0,"Santa Rosa, CA",784911.0468548626,2539.432854036457,"Santa Rosa, CA"
2022-10-31,749235.0,"Santa Rosa, CA",780683.4749063986,2532.140553801301,"Santa Rosa, CA"
2022-11-30,763276.0,"Santa Rosa, CA",777773.5455731172,2523.1679164724887,"Santa Rosa, CA"
2022-12-31,757440.0,"Santa Rosa, CA",773880.1696839918,2513.87420947746,"Santa Rosa, CA"
2023-01-31,745937.0,"Santa Rosa, CA",769031.0335385004,2509.7667873133687,"Santa Rosa, CA"
2018-08-31,441059.0,"Seattle, WA",502367.4988373545,1788.7303595866358,"Seattle, WA"
2018-09-30,436474.0,"Seattle, WA",502873.29589348176,1785.203344998991,"Seattle, WA"
2018-10-31,434599.0,"Seattle, WA",501816.1581576695,1776.2572902424608,"Seattle, WA"
2018-11-30,433603.0,"Seattle, WA",500554.61704653833,1768.6037241244433,"Seattle, WA"
2018-12-31,433661.0,"Seattle, WA",499435.3965878522,1765.875417198048,"Seattle, WA"
2019-01-31,435432.0,"Seattle, WA",498489.03982918017,1768.5896492057725,"Seattle, WA"
2019-02-28,442720.0,"Seattle, WA",498275.24541606754,1777.973601388927,"Seattle, WA"
2019-03-31,449537.0,"Seattle, WA",499496.4841082939,1791.8849125010315,"Seattle, WA"
2019-04-30,454609.0,"Seattle, WA",501133.2069454785,1809.7372432063505,"Seattle, WA"
2019-05-31,459708.0,"Seattle, WA",502446.8284833178,1828.3392185316868,"Seattle, WA"
2019-06-30,460296.0,"Seattle, WA",503224.3241745013,1847.149677009752,"Seattle, WA"
2019-07-31,460431.0,"Seattle, WA",503522.2395179527,1859.793560844488,"Seattle, WA"
2019-08-31,457105.0,"Seattle, WA",503791.72791931295,1868.5317517701271,"Seattle, WA"
2019-09-30,458229.0,"Seattle, WA",503911.290828059,1863.550067168518,"Seattle, WA"
2019-10-31,461852.0,"Seattle, WA",505078.0093184386,1858.430445296275,"Seattle, WA"
2019-11-30,463588.0,"Seattle, WA",507281.3744404357,1849.069073530736,"Seattle, WA"
2019-12-31,470615.0,"Seattle, WA",510582.9216118248,1852.1606010915027,"Seattle, WA"
2020-01-31,473848.0,"Seattle, WA",514321.2089471041,1861.488297029602,"Seattle, WA"
2020-02-29,481188.0,"Seattle, WA",518548.4021443028,1878.965959308034,"Seattle, WA"
2020-03-31,485766.0,"Seattle, WA",523238.4161820011,1897.095929616508,"Seattle, WA"
2020-04-30,491743.0,"Seattle, WA",528048.8373071604,1896.3338510783608,"Seattle, WA"
2020-05-31,487344.0,"Seattle, WA",530631.534484779,1885.8882980169085,"Seattle, WA"
2020-06-30,490650.0,"Seattle, WA",531524.0342318701,1872.3043524234065,"Seattle, WA"
2020-07-31,497053.0,"Seattle, WA",532037.3847713098,1871.4880770053076,"Seattle, WA"
2020-08-31,514276.0,"Seattle, WA",535302.6372022597,1868.3212517493885,"Seattle, WA"
2020-09-30,528805.0,"Seattle, WA",541830.4506968564,1852.2952766149456,"Seattle, WA"
2020-10-31,539712.0,"Seattle, WA",550128.1654135959,1825.0743851747125,"Seattle, WA"
2020-11-30,546655.0,"Seattle, WA",559501.4447633416,1795.1695825225852,"Seattle, WA"
2020-12-31,543549.0,"Seattle, WA",568346.5554220115,1772.236226952683,"Seattle, WA"
2021-01-31,546452.0,"Seattle, WA",577013.893165989,1769.6751602941886,"Seattle, WA"
2021-02-28,551226.0,"Seattle, WA",585570.6389700319,1782.0438584992214,"Seattle, WA"
2021-03-31,571179.0,"Seattle, WA",594984.090758489,1809.3821567616533,"Seattle, WA"
2021-04-30,589571.0,"Seattle, WA",605911.5076331246,1843.6816944856653,"Seattle, WA"
2021-05-31,612267.0,"Seattle, WA",618002.9413201632,1886.8042839599484,"Seattle, WA"
2021-06-30,623254.0,"Seattle, WA",629480.6397524205,1938.7941445429467,"Seattle, WA"
2021-07-31,631746.0,"Seattle, WA",638264.4291701119,1992.6629648145508,"Seattle, WA"
2021-08-31,629955.0,"Seattle, WA",642852.1306161918,2041.177990703571,"Seattle, WA"
2021-09-30,628090.0,"Seattle, WA",645079.4605970056,2075.9032640576825,"Seattle, WA"
2021-10-31,629357.0,"Seattle, WA",647091.6104573569,2086.811916595027,"Seattle, WA"
2021-11-30,632353.0,"Seattle, WA",651268.6267306589,2086.435841790999,"Seattle, WA"
2021-12-31,638012.0,"Seattle, WA",658106.3800632046,2078.3373782186677,"Seattle, WA"
2022-01-31,635380.0,"Seattle, WA",670671.7635077884,2078.9647986592063,"Seattle, WA"
2022-02-28,645578.0,"Seattle, WA",688101.1567519857,2094.558027438836,"Seattle, WA"
2022-03-31,666048.0,"Seattle, WA",708147.5820929548,2117.972467370878,"Seattle, WA"
2022-04-30,697791.0,"Seattle, WA",725308.5266501172,2146.929729701318,"Seattle, WA"
2022-05-31,718282.0,"Seattle, WA",735922.4342907598,2177.7816876962097,"Seattle, WA"
2022-06-30,718057.0,"Seattle, WA",738293.6751226472,2214.259037967764,"Seattle, WA"
2022-07-31,699898.0,"Seattle, WA",732156.8005205953,2242.868174246053,"Seattle, WA"
2022-08-31,676502.0,"Seattle, WA",721271.8402378558,2253.301980153494,"Seattle, WA"
2022-09-30,664439.0,"Seattle, WA",709725.4336254103,2246.1327809457816,"Seattle, WA"
2022-10-31,666354.0,"Seattle, WA",701941.7947021654,2229.6796915599,"Seattle, WA"
2022-11-30,660498.0,"Seattle, WA",697139.6344714203,2203.691335636647,"Seattle, WA"
2022-12-31,651598.0,"Seattle, WA",693182.1181444208,2181.9769003265656,"Seattle, WA"
2023-01-31,641397.0,"Seattle, WA",689870.5398003097,2169.8941472693605,"Seattle, WA"
2018-08-31,456260.0,"Truckee, CA",460881.31927630986,1194.791739821124,"Truckee, CA"
2018-09-30,453388.0,"Truckee, CA",463065.5450416599,1196.6343499291959,"Truckee, CA"
2018-10-31,451461.0,"Truckee, CA",465174.1067817562,1195.9794924273572,"Truckee, CA"
2018-11-30,450127.0,"Truckee, CA",466792.7102583532,1196.3616058706464,"Truckee, CA"
2018-12-31,435037.0,"Truckee, CA",467530.4294127298,1198.7328529478189,"Truckee, CA"
2019-01-31,422080.0,"Truckee, CA",467582.91680708335,1200.1217237244005,"Truckee, CA"
2019-02-28,439220.0,"Truckee, CA",467133.2507540681,1204.958861631383,"Truckee, CA"
2019-03-31,444243.0,"Truckee, CA",467063.2505805655,1211.6093654366305,"Truckee, CA"
2019-04-30,463545.0,"Truckee, CA",467481.437008787,1219.5212953351756,"Truckee, CA"
2019-05-31,440781.0,"Truckee, CA",467833.4746784875,1227.6123936280585,"Truckee, CA"
2019-06-30,444216.0,"Truckee, CA",467818.14023956313,1234.1156058452489,"Truckee, CA"
2019-07-31,443821.0,"Truckee, CA",467694.08754052594,1238.6032866120681,"Truckee, CA"
2019-08-31,454773.0,"Truckee, CA",468171.11521349073,1240.5423782665612,"Truckee, CA"
2019-09-30,448402.0,"Truckee, CA",468594.4141897567,1243.9945257673492,"Truckee, CA"
2019-10-31,448887.0,"Truckee, CA",468994.6543498993,1243.5622923678216,"Truckee, CA"
2019-11-30,451752.0,"Truckee, CA",469095.90006194665,1244.1322865996028,"Truckee, CA"
2019-12-31,461756.0,"Truckee, CA",469006.0378268466,1244.8171707968245,"Truckee, CA"
2020-01-31,452952.0,"Truckee, CA",470468.1693440142,1248.0350844652296,"Truckee, CA"
2020-02-29,448956.0,"Truckee, CA",472922.46039368695,1254.832067357102,"Truckee, CA"
2020-03-31,455941.0,"Truckee, CA",476310.7341304032,1260.1476233110932,"Truckee, CA"
2020-04-30,458152.0,"Truckee, CA",477917.3225965469,1257.747031214701,"Truckee, CA"
2020-05-31,454661.0,"Truckee, CA",477114.4045766233,1255.3571575280914,"Truckee, CA"
2020-06-30,454693.0,"Truckee, CA",475602.9217217515,1259.2441445532259,"Truckee, CA"
2020-07-31,485553.0,"Truckee, CA",475774.74523919966,1271.0477783622705,"Truckee, CA"
2020-08-31,508913.0,"Truckee, CA",479231.8718969831,1268.6644185119287,"Truckee, CA"
2020-09-30,539115.0,"Truckee, CA",486231.7433615644,1278.861939580466,"Truckee, CA"
2020-10-31,540287.0,"Truckee, CA",495570.3509200004,1294.5033818874197,"Truckee, CA"
2020-11-30,550605.0,"Truckee, CA",506959.535323573,1297.61651344564,"Truckee, CA"
2020-12-31,543140.0,"Truckee, CA",518355.096212544,1300.328546500122,"Truckee, CA"
2021-01-31,542621.0,"Truckee, CA",529489.7233413709,1305.6506014695647,"Truckee, CA"
2021-02-28,548952.0,"Truckee, CA",541393.2087369618,1314.66059591148,"Truckee, CA"
2021-03-31,561218.0,"Truckee, CA",554223.8589176665,1327.0391718833382,"Truckee, CA"
2021-04-30,562605.0,"Truckee, CA",568126.6921332558,1338.235691302505,"Truckee, CA"
2021-05-31,579773.0,"Truckee, CA",581298.054406029,1359.802038723619,"Truckee, CA"
2021-06-30,585113.0,"Truckee, CA",592514.0488362873,1381.6819841475576,"Truckee, CA"
2021-07-31,609993.0,"Truckee, CA",600048.0850509736,1402.7323635435023,"Truckee, CA"
2021-08-31,620358.0,"Truckee, CA",603781.0048586912,1430.7782336978373,"Truckee, CA"
2021-09-30,635125.0,"Truckee, CA",604429.1073686491,1444.4170231466753,"Truckee, CA"
2021-10-31,619464.0,"Truckee, CA",604593.3345183207,1453.582446964052,"Truckee, CA"
2021-11-30,617166.0,"Truckee, CA",605357.8829252528,1451.8695250906019,"Truckee, CA"
2021-12-31,601463.0,"Truckee, CA",607526.5588913361,1454.552235991721,"Truckee, CA"
2022-01-31,614984.0,"Truckee, CA",613852.4119767155,2053.94870521798,"Truckee, CA"
2022-02-28,600227.0,"Truckee, CA",623405.0933751268,2125.3783037118246,"Truckee, CA"
2022-03-31,601839.0,"Truckee, CA",636124.3708357714,2184.031194757963,"Truckee, CA"
2022-04-30,610434.0,"Truckee, CA",646433.4237723317,2255.986122847977,"Truckee, CA"
2022-05-31,616003.0,"Truckee, CA",653773.987619136,2367.53173189443,"Truckee, CA"
2022-06-30,634235.0,"Truckee, CA",655646.7287053672,2435.277198764786,"Truckee, CA"
2022-07-31,626469.0,"Truckee, CA",652571.4042326697,2356.18455073173,"Truckee, CA"
2022-08-31,621721.0,"Truckee, CA",644721.561463299,2162.6124566091003,"Truckee, CA"
2022-09-30,607543.0,"Truckee, CA",635775.8333651464,2148.1932360842266,"Truckee, CA"
2022-10-31,590069.0,"Truckee, CA",627448.968233684,2156.3967123380507,"Truckee, CA"
2022-11-30,591896.0,"Truckee, CA",620135.4171321411,2289.5082131628774,"Truckee, CA"
2022-12-31,599760.0,"Truckee, CA",612287.1399519705,2256.415215422792,"Truckee, CA"
2023-01-31,581883.0,"Truckee, CA",604769.3012867768,2275.5352381741845,"Truckee, CA"
2018-08-31,566094.0,"Urban Honolulu, HI",670876.724858427,2244.885373519948,"Urban Honolulu, HI"
2018-09-30,560244.0,"Urban Honolulu, HI",672491.3780750626,2240.6752665430254,"Urban Honolulu, HI"
2018-10-31,562086.0,"Urban Honolulu, HI",673648.1025760637,2243.219594121424,"Urban Honolulu, HI"
2018-11-30,563384.0,"Urban Honolulu, HI",673391.9167903551,2242.543191194938,"Urban Honolulu, HI"
2018-12-31,561617.0,"Urban Honolulu, HI",672788.4970147609,2244.3908939989806,"Urban Honolulu, HI"
2019-01-31,565614.0,"Urban Honolulu, HI",671908.3085705083,2247.6267321809064,"Urban Honolulu, HI"
2019-02-28,559750.0,"Urban Honolulu, HI",671709.2472550949,2255.9168168674246,"Urban Honolulu, HI"
2019-03-31,574644.0,"Urban Honolulu, HI",672289.2597554572,2271.8431424888017,"Urban Honolulu, HI"
2019-04-30,572600.0,"Urban Honolulu, HI",673489.4104417814,2284.4673845977245,"Urban Honolulu, HI"
2019-05-31,582603.0,"Urban Honolulu, HI",673990.0513053861,2286.26814864178,"Urban Honolulu, HI"
2019-06-30,584006.0,"Urban Honolulu, HI",673819.0169123925,2276.4569937101437,"Urban Honolulu, HI"
2019-07-31,596149.0,"Urban Honolulu, HI",673239.5887993093,2279.2079295806075,"Urban Honolulu, HI"
2019-08-31,596579.0,"Urban Honolulu, HI",672642.5959466848,2283.5672793414083,"Urban Honolulu, HI"
2019-09-30,592999.0,"Urban Honolulu, HI",672050.6429930162,2290.60101992886,"Urban Honolulu, HI"
2019-10-31,583779.0,"Urban Honolulu, HI",671609.9976386187,2292.345064408802,"Urban Honolulu, HI"
2019-11-30,575078.0,"Urban Honolulu, HI",672437.6743202613,2294.74410920049,"Urban Honolulu, HI"
2019-12-31,577270.0,"Urban Honolulu, HI",673909.8988572471,2296.199873840993,"Urban Honolulu, HI"
2020-01-31,574475.0,"Urban Honolulu, HI",676054.7457459974,2295.7231027613934,"Urban Honolulu, HI"
2020-02-29,587247.0,"Urban Honolulu, HI",678029.1890413498,2306.488436433807,"Urban Honolulu, HI"
2020-03-31,601380.0,"Urban Honolulu, HI",679880.0249832693,2308.567709116373,"Urban Honolulu, HI"
2020-04-30,614361.0,"Urban Honolulu, HI",681586.4841853768,2299.5523127032493,"Urban Honolulu, HI"
2020-05-31,621343.0,"Urban Honolulu, HI",681815.0547662816,2281.676941030268,"Urban Honolulu, HI"
2020-06-30,610779.0,"Urban Honolulu, HI",680505.5928301663,2268.9599082652626,"Urban Honolulu, HI"
2020-07-31,607485.0,"Urban Honolulu, HI",679351.3738464223,2272.580714016373,"Urban Honolulu, HI"
2020-08-31,607048.0,"Urban Honolulu, HI",680637.6417649729,2276.3048723472543,"Urban Honolulu, HI"
2020-09-30,618190.0,"Urban Honolulu, HI",685266.3585563548,2285.8613693044504,"Urban Honolulu, HI"
2020-10-31,615482.0,"Urban Honolulu, HI",691124.3948204272,2275.965639038646,"Urban Honolulu, HI"
2020-11-30,613584.0,"Urban Honolulu, HI",698246.3416246102,2283.206208252907,"Urban Honolulu, HI"
2020-12-31,617497.0,"Urban Honolulu, HI",705372.9319194177,2294.73942152272,"Urban Honolulu, HI"
2021-01-31,627742.0,"Urban Honolulu, HI",712371.1428525458,2315.952155426034,"Urban Honolulu, HI"
2021-02-28,635381.0,"Urban Honolulu, HI",719347.6516418401,2339.748854445847,"Urban Honolulu, HI"
2021-03-31,624256.0,"Urban Honolulu, HI",727058.0598074658,2358.7833566108384,"Urban Honolulu, HI"
2021-04-30,624167.0,"Urban Honolulu, HI",737276.7062993036,2390.35463331463,"Urban Honolulu, HI"
2021-05-31,632121.0,"Urban Honolulu, HI",749256.3628024552,2414.14145383761,"Urban Honolulu, HI"
2021-06-30,638004.0,"Urban Honolulu, HI",762683.6707605342,2422.8657060611954,"Urban Honolulu, HI"
2021-07-31,648134.0,"Urban Honolulu, HI",773528.5866302788,2456.5616630322875,"Urban Honolulu, HI"
2021-08-31,656120.0,"Urban Honolulu, HI",780683.4254599176,2471.703269613188,"Urban Honolulu, HI"
2021-09-30,666912.0,"Urban Honolulu, HI",785249.7336368273,2521.6897272861806,"Urban Honolulu, HI"
2021-10-31,675626.0,"Urban Honolulu, HI",790957.5632463921,2524.744008821378,"Urban Honolulu, HI"
2021-11-30,675822.0,"Urban Honolulu, HI",799428.2847675424,2534.304692591388,"Urban Honolulu, HI"
2021-12-31,691225.0,"Urban Honolulu, HI",808801.6642777087,2537.531317534925,"Urban Honolulu, HI"
2022-01-31,701954.0,"Urban Honolulu, HI",824161.545323125,2532.5546673554395,"Urban Honolulu, HI"
2022-02-28,704708.0,"Urban Honolulu, HI",844531.0867208326,2578.859287540242,"Urban Honolulu, HI"
2022-03-31,705394.0,"Urban Honolulu, HI",869229.2609180304,2588.190016457017,"Urban Honolulu, HI"
2022-04-30,708724.0,"Urban Honolulu, HI",888072.7873674355,2617.363402491908,"Urban Honolulu, HI"
2022-05-31,721592.0,"Urban Honolulu, HI",900315.9719391245,2608.446218082932,"Urban Honolulu, HI"
2022-06-30,732004.0,"Urban Honolulu, HI",905424.9863207072,2617.0384065149683,"Urban Honolulu, HI"
2022-07-31,735866.0,"Urban Honolulu, HI",905275.5416967552,2645.168465321096,"Urban Honolulu, HI"
2022-08-31,726468.0,"Urban Honolulu, HI",900751.754403016,2643.2974707806543,"Urban Honolulu, HI"
2022-09-30,710236.0,"Urban Honolulu, HI",893886.5038394138,2653.0297632932848,"Urban Honolulu, HI"
2022-10-31,707295.0,"Urban Honolulu, HI",888287.4590181224,2637.7854127088244,"Urban Honolulu, HI"
2022-11-30,705736.0,"Urban Honolulu, HI",884266.420354366,2643.8289466418205,"Urban Honolulu, HI"
2022-12-31,700518.0,"Urban Honolulu, HI",879942.595151857,2643.672422908676,"Urban Honolulu, HI"
2023-01-31,678886.0,"Urban Honolulu, HI",873728.843409365,2659.7904959622115,"Urban Honolulu, HI"
